,school,grouping_var,term,url,present_absent,context
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,& associations international students financial information frequently asked questions resources for international students bluefield state college: a global leader in the education of international s
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,ns resources for international students bluefield state college: a global leader in the education of international students the presence of international students on campus means a greater diversity o
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1," bluefield state college: a global leader in the education of international students the presence of international students on campus means a greater diversity of options, perspectives
               "
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,"mes an important part of higher education. bluefield state college has below average popularity with international students an analysis of student visa data suggests that in 2019 as many as 1,159,798
"
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,"students an analysis of student visa data suggests that in 2019 as many as 1,159,798
                international students came to the u.s. to study at american colleges and universities.

          "
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,",  nigeria , and  saudi arabia . bluefield state college reports having a total of 8
                international students on campus, 8 of whom are undergraduates.
                this is out of a to"
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,"75 students,
                1,275 of whom are undergraduates. bluefield state college suggests that international students make up about
                            0.6% of the student body. use the "
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,ow to explore the popularity of bluefield state college on a country by country basis. the number of international students at bluefield state college is decreasing over the past several years the tot
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,di arabia was the largest contributor to this decline. the chart below shows how the total number of international students at bluefield state college has grown over the past several years. 2013: (n/a
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,"rships bluefield state college is not counted among the best overall quality american educations for international students college factual ranks bluefield state college as 1,188th out of 1,232 total "
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,college experience for your country. insufficient data to rank bluefield state college for value for international students we wanted to tell you about how bluefield state college ranks in our list of
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,e ranks in our list of value colleges and universities providing a quality educational experience to international students but there was not enough data. business administration & management is the m
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,gh data. business administration & management is the most popular bluefield state college degree for international students the most popular degrees at bluefield state college with international stude
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,"e college degree for international students the most popular degrees at bluefield state college with international students are

                business administration & management, civil engineering"
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,"tate college has a relatively small community of international students.
                            international students should make sure the school has the support services, groups and clubs that "
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1," school has the support services, groups and clubs that may prove helpful to them before they apply. international students financial information we wanted to tell you about the costs for internationa"
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,e they apply. international students financial information we wanted to tell you about the costs for international students to attend bluefield state college but we do not have enough information. lea
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1,arn more about out-of-state tuition at bluefield state college . frequently asked questions how many international students are at bluefield state college? there are approximately 8 international stud
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1," questions how many international students are at bluefield state college? there are approximately 8 international students at
                                bluefield state collegeâ; they make up "
0,Bluefield State College,st_expand_unconventional_programs_gr, international students ,https://www.collegefactual.com/colleges/bluefield-state-college/student-life/international/,1," to you as an international student. can i work on campus? some schools set aside on-campus jobs for international students to help them defray costs.
                        check in early to apply t"
0,Bluefield State College,st_expand_unconventional_programs_gr, partner with corporate entity ,https://bluefieldstate.edu/academics/schools/business,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, partner with corporate entity ,https://www.sos.ca.gov/business-programs/business-entities,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, offer program to company employees ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, unconventional student programs ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, unconventional student programs ,http://www.bluefield.edu/online/,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, expand to veterans ,https://en.wikipedia.org/wiki/North_Carolina_A%26T_State_University,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, expand to veterans ,https://www.cic.edu/resources-research/research-studies-reports/innovations-report,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, expand to minorities ,https://en.wikipedia.org/wiki/North_Carolina_A%26T_State_University,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, expand to adults ,https://www.newsbreak.com/amp/samsung-daily/n/0WuBCWdq,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, expand to adults ,https://www.cic.edu/resources-research/research-studies-reports/innovations-report,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, distance learning ,https://bluefieldstate.edu/academics/academic-technology,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, distance learning ,http://www.bluefield.edu/online/,1,luefield college online  answers to your questions  financial aid  online general education courses  distance learning resources  online student services  contact us    financial aid   tuition   cost 
0,Bluefield State College,st_expand_unconventional_programs_gr, distance learning ,http://www.bluefield.edu/online/,1,luefield college online  answers to your questions  financial aid  online general education courses  distance learning resources  online student services  contact us    financial aid   tuition   cost 
0,Bluefield State College,st_expand_unconventional_programs_gr, night programs ,https://bluefieldstate.edu/academics/schools/nursing-allied-health,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, night programs ,http://www.bluefield.edu/academics/academic-resources/course-search/,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, summer programs ,https://bluefieldstate.edu/academics/academic-catalogs,0,NaN
0,Bluefield State College,st_expand_unconventional_programs_gr, summer programs ,https://events.bluefieldstate.edu/,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, increase athletics spending ,https://go-bstate.com/landing/index,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, increase athletics spending ,https://bluefieldstate.edu/community/news-and-events/big-blues-join-new-association,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, add new athletic programs ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, add new athletic programs ,http://www.bluefield.edu/,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, hire new coaches ,https://ncaamarket.ncaa.org/jobs/13096463/head-football-coach,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, hire new coaches ,https://en.wikipedia.org/wiki/Diamond_Jubilee_State_Coach,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, increase sport recruitment ,https://bluefieldstate.edu/resources/human-resources/jobs,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, increase sport recruitment ,https://www.wvnstv.com/top-stories/football-returns-to-bluefield-state-college-eleven-new-sports-added-to-athletics-department/,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, change division ,https://bluefieldstate.edu/homepage/covid-19,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, change division ,https://www.change.org/p/bluefield-state-college-save-the-job-of-the-beloved-coach-hunter-at-bluefield-state-college,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, add men’s ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, add men’s ,https://collegead.com/bluefield-state-college-2/,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, add women’s ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,st_expand_athletic_spending_programs_gr, add women’s ,https://bcrams.com/,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, new scholarships ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, need-based discount ,https://bluefieldstate.edu/admissions/getting-started,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, need-based discount ,https://vtechworks.lib.vt.edu/handle/10919/90716,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, institution grants ,https://www.usnews.com/best-colleges/bluefield-state-college-3809,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, institution grants ,http://www.cfwvconnect.com/scholarships/,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, student financial aid ,https://bluefieldstate.edu/tuition/financial-aid,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, student financial aid ,https://www.usnews.com/best-colleges/bluefield-state-college-3809,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, university scholarships ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, university scholarships ,https://www.unigo.com/scholarships/by-college/bluefield-state-college-scholarships,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, offer grants ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, offer grants ,https://www.bdtonline.com/news/bluefield-state-announces-free-tuition-for-qualified-students/article_03106dd8-9238-11e9-840e-3f92ac9c813c.html,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, defer payment ,http://www.bluefield.edu/admissions-aid/on-campus-admissions/transfer-to-bluefield-college/,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, defer payment ,https://newspaperarchive.com/bluefield-daily-telegraph-mar-21-1956-p-20/,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, income share agreements ,https://www.daveramsey.com/blog/income-share-agreements,1,"of losing 4.5% of your income each month, you could be investing that 4.5% toward your 401(k)!  most income share agreements boast that the percentage rate won’t change no matter how much money you ma"
0,Bluefield State College,st_expand_financial_aid_gr, income share agreements ,https://www.daveramsey.com/blog/income-share-agreements,1," the percentage rate won’t change no matter how much money you make. but it doesn’t have to.  how do income share agreements impact you?  at first glance, an income share agreement might sound like a "
0,Bluefield State College,st_expand_financial_aid_gr, income share agreements ,https://www.daveramsey.com/blog/income-share-agreements,1,"our major, how much you borrow, the length of your term, and the payment cap.  here’s the deal: some income share agreements will only loan you up to 15% of what your projected salary will be. ( 4 ) w"
0,Bluefield State College,st_expand_financial_aid_gr, income share agreements ,https://www.forbes.com/sites/robertfarrington/2019/04/12/income-sharing-agreements-to-pay-for-college/,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, university grants ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, university grants ,https://www.unigo.com/scholarships/by-college/bluefield-state-college-scholarships,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, additional funding ,https://american-school-search.com/review/bluefield-state-college,0,NaN
0,Bluefield State College,st_expand_financial_aid_gr, additional funding ,http://www.bluefield.edu/article/gothard-sisters-bring-folk-music-to-bc/,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, renovate ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, renovate ,https://go-bstate.com/landing/index,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, utility efficiency ,https://utilitycontractoronline.com/,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, maintenance ,https://bluefieldstate.edu/community/directory,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, maintenance ,http://www.bluefield.edu/employee-directory/,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, improve utilities ,https://www.munios.com/munios-archive.ashx?e=C32JK,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, building improvement ,https://bluefieldstate.edu/community/campuses/bluefield/bluefield-campus-map,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, building improvement ,https://www.bdtonline.com/news/bluefield-state-college-building-evacuated-after-chlorine-spill/article_fd63c3de-9ac9-11e6-8596-9ffa15ca53d4.html,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, upgrade sustainability ,https://educationdigitalmarketingawards.com/about/previous-year-winners-lists/,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, upgrade sustainability ,https://vdocuments.site/table-of-contents-page-568ad4b9ee550.html,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, address maintenance ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_infrastructure_gr, address maintenance ,http://www.bluefield.edu/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, student support ,https://bluefieldstate.edu/resources/academic-success-center,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, student support ,http://www.bluefield.edu/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, counselling services’ student wellness student fitness centers or gyms ,https://issuu.com/raxxdirect/docs/living_mag_lg_summer18,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, counselling services’ student wellness student fitness centers or gyms ,https://elliehazelton6.wordpress.com/author/elliehazelton6/page/19/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, student childcare support ,https://bluefieldstate.edu/resources/academic-success-center,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, student childcare support ,http://www.bluefield.edu/early-childhood-education-degree-online-major/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, on campus activities ,https://bluefieldstate.edu/resources/public-safety,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, on campus activities ,https://www.mecc.edu/events/bluefield-state-college-on-campus/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, student support clubs ,https://bluefieldstate.edu/community/activities-organizations,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, student support clubs ,https://www.bluefieldstate.edu/sites/default/files/page/attachments/2019/08/BSC%20Student%20Org%20Constitution%202019.docx,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, campus climate ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, campus climate ,http://www.bluefield.edu/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, offer amenities ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, job placement ,https://bluefieldstate.edu/resources/student-affairs/careers,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, job placement ,https://www.facebook.com/events/bluefield-state-college/bluefield-state-college-job-fair/309807246340464/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://bluefieldstate.edu/resources/student-affairs/careers,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,r centers    this list of links to hbcu career centers is updated yearly.  use this list to find the career center for each hbcu to see and use the services and programs they offer.  contact us at the
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,"broken since hbcu career centers upgrade their websites all the time.  we do audit this list of hbcu career center websites every year, but it is possible for us to miss the latest change.    alabama "
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,tate university career services center  delaware state university career services  denmark technical career center  dillard university career center  drake state technical college job placement  edwar
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,nter  delaware state university career services  denmark technical career center  dillard university career center  drake state technical college job placement  edward waters college career planning &
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,ty career services center  fisk university career development & leadership  florida a & m university career center  florida memorial university career development  fort valley state university career 
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,ment  kentucky state university career counseling student resources  knoxville college  lane college career center  langston university career services  lawson state community college career services 
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,ton state community college career services center  shorter college  south carolina state university career center  southern university and a and m college  southern university at shreveport career co
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,ristian college center for student success  spelman college career services  st. augustine’s college career center  stillman college career center  talladega college counseling and career placement se
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,nt success  spelman college career services  st. augustine’s college career center  stillman college career center  talladega college counseling and career placement services  tennessee state universi
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,rginia state university career services  virginia union university career services  voorhees college career center  west virginia state career services  wilberforce university co-op office  wiley coll
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,ed.                                join our email list          search                          hbcu career center survey    recent posts  6 twitter job search strategies for students the memo – a boo
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,trends  end resume fails  first year on the job  future of work  getting hired  hbcu  hbcu2021  hbcu career center  hbcu grads  hbcu news  hbcu programs  internships  job interviews  job interview tip
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,"ard home page, and your organization will be in the spotlight as a featured employer across the hbcu career center social media footprint.   our only mission at the hbcu career center is to be an advo"
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,atured employer across the hbcu career center social media footprint.   our only mission at the hbcu career center is to be an advocate for america's diverse and often underrepresented professionals s
0,Bluefield State College,lt_improve_student_experience_gr, career center ,https://thehbcucareercenter.com/career-toolkit/black-college-career-centers/,1,i  employers  career toolkit  future of work  blog  contact us                 © 2007-2019. the hbcu career center is operated by raye martin group llc. all rights reserved.         scroll            
0,Bluefield State College,lt_improve_student_experience_gr, on-time graduation ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, student research opportunities ,https://bluefieldstate.edu/tuition/student-educational-employment,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, academic advising ,https://bluefieldstate.edu/resources/student-affairs/counseling-advising-center,1,ge experience unfolds. career counselors invite students to utilize all of the available resources.  academic advising  the counseling center staff serves as academic advisor to all developmental stud
0,Bluefield State College,lt_improve_student_experience_gr, academic advising ,https://www.usnews.com/best-colleges/bluefield-state-college-3809/academics,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, professional development ,https://bluefieldstate.edu/resources/student-affairs/careers,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, campus life ,https://en.wikipedia.org/wiki/Bluefield_State_College,0,NaN
0,Bluefield State College,lt_improve_student_experience_gr, campus life ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, increase pay ,https://www.wvgazettemail.com/news/education/wv-4-year-college-tuition-increasing-an-average-of-2-4-percent/article_fbc9e63e-5299-571c-9ced-22a574d32816.html,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, increase benefits ,https://www.wvgazettemail.com/news/education/wv-4-year-college-tuition-increasing-an-average-of-2-4-percent/article_fbc9e63e-5299-571c-9ced-22a574d32816.html,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, tenure ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, tenure ,https://go-bstate.com/landing/index,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, performance review ,https://www.pdffiller.com/401013045-PreAppraisalForm_Classified_FINALpdf-Performance-Pre-Appraisal-Form-Bluefield-State-College-bluefieldstate-,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, merit increase ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, merit increase ,https://www.raise.me/edu/bluefield-college,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, healthcare ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, health insurance ,https://bluefieldstate.edu/your-health,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, health insurance ,http://www.bluefield.edu/students//health-services/health-services/?nav=p-718361&clickpath=&wildcard=/,1,"nsurance. at this time it is strongly suggested that all bluefield college students maintain primary health insurance coverage during their time at bluefield college.  however, all student-athletes ar"
0,Bluefield State College,lt_improve_staff_faculty_support_gr, health insurance ,http://www.bluefield.edu/students//health-services/health-services/?nav=p-718361&clickpath=&wildcard=/,1,"e. primary insurance coverage can be provided by the student, parent/guardian or through the student health insurance options managed by dissinger reed. all students not participating in athletics are"
0,Bluefield State College,lt_improve_staff_faculty_support_gr, staff support programs ,https://bluefieldstate.edu/resources/academic-success-center,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, staff support programs ,http://www.bluefield.edu/,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, continuing education ,https://bluefieldstate.edu/academics/academic-technology/cel-ivn,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, professional development ,https://bluefieldstate.edu/resources/student-affairs/careers,0,NaN
0,Bluefield State College,lt_improve_staff_faculty_support_gr, employee wellness ,https://bluefieldstate.edu/resources/financial-and-administrative-affairs/benefits,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share program ,https://bluefieldstate.edu/academics/schools/nursing-allied-health,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share program ,https://datausa.io/profile/university/bluefield-state-college,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share resources ,"https://www.glassdoor.com/Overview/Working-at-Bluefield-State-College-EI_IE129298.11,34.htm",0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share location ,https://www.glassdoor.com/Salary/Bluefield-State-College-Salaries-E129298.htm,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, offer courses at another location ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, partner with another institution ,https://bluefieldstate.edu/admissions,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, partner with another institution ,http://www.bluefield.edu/online/,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, acquire absorb ,E failed,NaN,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, acquire absorb ,R failed,NaN,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, acquire absorb ,R failed,NaN,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, acquire absorb ,O failed,NaN,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, acquire absorb ,R failed,NaN,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, merge ,https://bluefieldstate.edu/,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, merge ,https://go-bstate.com/landing/index,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, consolidate branches ,https://www.bdtonline.com/news/local_news/bc-president-community-will-help-plan-programs-at-herbs-sims/article_006b20c8-cdf7-537e-970f-e0caeca66b0f.html,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, consolidate locations ,https://www.bdtonline.com/news/local_news/bc-president-community-will-help-plan-programs-at-herbs-sims/article_006b20c8-cdf7-537e-970f-e0caeca66b0f.html,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, consolidate campuses ,https://bluefieldstate.edu/community/campuses/beckley,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, consolidate campuses ,https://www.bdtonline.com/news/local_news/bc-president-community-will-help-plan-programs-at-herbs-sims/article_006b20c8-cdf7-537e-970f-e0caeca66b0f.html,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share operations ,https://www.glassdoor.com/Salary/Bluefield-State-College-Salaries-E129298.htm,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share operations ,https://datausa.io/profile/university/bluefield-state-college,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share administration ,https://datausa.io/profile/university/bluefield-state-college,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share administration ,https://www.glassdoor.com/Salary/Bluefield-State-College-Salaries-E129298.htm,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, share expenses ,https://datausa.io/profile/university/bluefield-state-college,0,NaN
0,Bluefield State College,lt_inter_institutional_collaboration_co, offer degree through another institution ,https://bluefieldstate.edu/academics/degrees,0,NaN
0,Concord University,st_change_tuition_(>), increase tuition ,https://www.concord.edu/Financial-Aid/Tuition-Reduction-(1).aspx,0,NaN
0,Concord University,st_change_tuition_(>), increase tuition ,https://concordacademy.org/admissions/financial-aid/,0,NaN
0,Concord University,st_change_tuition_(>), raise tuition ,https://www.concord.edu/Financial-Aid/Tuition-Reduction-(1).aspx,0,NaN
0,Concord University,st_change_tuition_(>), raise tuition ,https://concordacademy.org/admissions/financial-aid/,0,NaN
0,Concord University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/lenoir-rhyne-university-2941,0,NaN
0,Concord University,st_change_tuition_(>), percent increase in tuition ,https://www.devry.edu/,0,NaN
0,Concord University,st_change_tuition_(>), raise cost of attendance ,https://www.concord.edu/Financial-Aid/Costs.aspx,0,NaN
0,Concord University,st_change_tuition_(>), raise cost of attendance ,https://www.raise.me/edu/concorde-career-college-aurora,0,NaN
0,Concord University,st_change_tuition_(>), raise fees ,https://www.concord.edu/Financial-Aid/Tuition-Fees.aspx,0,NaN
0,Concord University,st_change_tuition_(>), raise fees ,https://www.dartmouth-hitchcock.org/billing-charges/charges_for_services.html,0,NaN
0,Concord University,st_change_tuition_(>), add fees ,https://www.concord.edu/Academics/Registrar.aspx,0,NaN
0,Concord University,st_change_tuition_(>), add fees ,https://www.wvnstv.com/top-stories/concord-university-add-health-science-major/,0,NaN
0,Concord University,st_change_tuition_(>), increase fees ,https://www.concord.edu/Financial-Aid/Tuition-Fees.aspx,0,NaN
0,Concord University,st_change_tuition_(>), increase fees ,https://www.dartmouth-hitchcock.org/billing-charges/charges_for_services.html,0,NaN
0,Concord University,st_change_tuition_(<=), reduce tuition ,https://www.concord.edu/Financial-Aid/Tuition-Reduction-(1).aspx,0,NaN
0,Concord University,st_change_tuition_(<=), reduce tuition ,https://concordacademy.org/admissions/financial-aid/,0,NaN
0,Concord University,st_change_tuition_(<=), freeze tuition ,https://www.concord.edu/Financial-Aid/Tuition-Reduction-(1).aspx,0,NaN
0,Concord University,st_change_tuition_(<=), freeze tuition ,https://concordacademy.org/admissions/financial-aid/,0,NaN
0,Concord University,st_change_tuition_(<=), differ tuition ,https://www.concord.edu/Financial-Aid/Tuition-Reduction-(1).aspx,0,NaN
0,Concord University,st_change_tuition_(<=), differ tuition ,https://concordacademy.org/admissions/financial-aid/,0,NaN
