,school,grouping_var,term,url,present_absent,context
0,Bluefield State College,st_change_tuition_(>), increase fees ,https://www.wvgazettemail.com/news/education/wv-4-year-college-tuition-increasing-an-average-of-2-4-percent/article_fbc9e63e-5299-571c-9ced-22a574d32816.html,0,NaN
0,Concord University,st_change_tuition_(>), increase tuition ,https://www.concord.edu/Financial-Aid/Tuition-Reduction-(1).aspx,0,NaN
0,Concord University,st_change_tuition_(>), increase tuition ,https://concordacademy.org/admissions/financial-aid/,0,NaN
0,Concord University,st_change_tuition_(>), raise tuition ,https://www.concord.edu/Financial-Aid/Tuition-Reduction-(1).aspx,0,NaN
0,Concord University,st_change_tuition_(>), raise tuition ,https://concordacademy.org/admissions/financial-aid/,0,NaN
0,Concord University,st_change_tuition_(>), percent increase in tuition ,https://www.prepscholar.com/sat/s/colleges/Concord-University-tuition-financial-aid,0,NaN
0,Concord University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/lenoir-rhyne-university-2941,0,NaN
0,Concord University,st_change_tuition_(>), raise cost of attendance ,https://www.concord.edu/Financial-Aid/Costs.aspx,0,NaN
0,Concord University,st_change_tuition_(>), raise cost of attendance ,https://www.raise.me/edu/concorde-career-college-aurora,0,NaN
0,Concord University,st_change_tuition_(>), raise fees ,https://www.concord.edu/Financial-Aid/Tuition-Fees.aspx,0,NaN
0,Concord University,st_change_tuition_(>), raise fees ,https://www.dartmouth-hitchcock.org/billing-charges/charges_for_services.html,0,NaN
0,Concord University,st_change_tuition_(>), add fees ,https://www.concord.edu/Academics/Registrar.aspx,0,NaN
0,Concord University,st_change_tuition_(>), add fees ,https://www.wvnstv.com/top-stories/concord-university-add-health-science-major/,0,NaN
0,Concord University,st_change_tuition_(>), increase fees ,https://www.concord.edu/Financial-Aid/Tuition-Fees.aspx,0,NaN
0,Concord University,st_change_tuition_(>), increase fees ,https://www.dartmouth-hitchcock.org/billing-charges/charges_for_services.html,0,NaN
0,Fairmont State University,st_change_tuition_(>), increase tuition ,https://www.fairmontstate.edu/studentservices/student-accounts/tuition-fees-charts,0,NaN
0,Fairmont State University,st_change_tuition_(>), increase tuition ,https://www.usnews.com/best-colleges/fairmont-state-3812,0,NaN
0,Fairmont State University,st_change_tuition_(>), raise tuition ,https://www.fairmontstate.edu/studentservices/student-accounts/tuition-fees-charts,0,NaN
0,Fairmont State University,st_change_tuition_(>), raise tuition ,https://www.usnews.com/best-colleges/fairmont-state-3812,0,NaN
0,Fairmont State University,st_change_tuition_(>), percent increase in tuition ,https://www.fairmontstate.edu/studentservices/student-accounts/tuition-fees-charts,0,NaN
0,Fairmont State University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/fairmont-state-3812,0,NaN
0,Fairmont State University,st_change_tuition_(>), raise cost of attendance ,https://www.fairmontstate.edu/finaid/cost-attendance,0,NaN
0,Fairmont State University,st_change_tuition_(>), raise cost of attendance ,https://www.collegecalc.org/colleges/west-virginia/fairmont-state-university/,0,NaN
0,Fairmont State University,st_change_tuition_(>), raise fees ,https://www.fairmontstate.edu/finaid/cost-attendance,0,NaN
0,Fairmont State University,st_change_tuition_(>), raise fees ,https://fairmontstate.edu/studentservices/student-accounts/undergraduate-tuition-fees,0,NaN
0,Fairmont State University,st_change_tuition_(>), add fees ,https://www.usnews.com/best-colleges/fairmont-state-3812,0,NaN
0,Fairmont State University,st_change_tuition_(>), add fees ,https://www.fairmontstate.edu/studentservices/registrar/withdrawaldrop-policies,0,NaN
0,Fairmont State University,st_change_tuition_(>), increase fees ,https://www.fairmontstate.edu/finaid/cost-attendance,0,NaN
0,Fairmont State University,st_change_tuition_(>), increase fees ,https://fairmontstate.edu/studentservices/student-accounts/undergraduate-tuition-fees,0,NaN
0,Glenville State College,st_change_tuition_(>), increase tuition ,https://www.glenville.edu/admissions/tuition-fees,0,NaN
0,Glenville State College,st_change_tuition_(>), increase tuition ,https://www.collegesimply.com/colleges/west-virginia/glenville-state-college/price/,0,NaN
0,Glenville State College,st_change_tuition_(>), raise tuition ,https://www.glenville.edu/phoenix/tuition-and-fee-increases-addressed-sga-meeting,0,NaN
0,Glenville State College,st_change_tuition_(>), raise tuition ,https://www.collegesimply.com/colleges/west-virginia/glenville-state-college/price/,0,NaN
0,Glenville State College,st_change_tuition_(>), percent increase in tuition ,https://www.glenville.edu/,0,NaN
0,Glenville State College,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/glenville-state-college-3813,0,NaN
0,Glenville State College,st_change_tuition_(>), raise cost of attendance ,https://www.glenville.edu/admissions/tuition-fees,0,NaN
0,Glenville State College,st_change_tuition_(>), raise cost of attendance ,https://www.collegecalc.org/colleges/west-virginia/glenville-state-college/,0,NaN
0,Glenville State College,st_change_tuition_(>), raise fees ,https://www.glenville.edu/phoenix/tuition-and-fee-increases-addressed-sga-meeting,0,NaN
0,Glenville State College,st_change_tuition_(>), add fees ,https://www.glenville.edu/,0,NaN
0,Glenville State College,st_change_tuition_(>), add fees ,https://www.usnews.com/best-colleges/glenville-state-college-3813,0,NaN
0,Glenville State College,st_change_tuition_(>), increase fees ,http://www.hurherald.com/cgi-bin/db_scripts/articles?Action=user_view&db=articles_hurherald&id=5991,0,NaN
0,Glenville State College,st_change_tuition_(>), increase fees ,https://www.wvgazettemail.com/news/education/after-wv-made-community-college-free-number-of-new-students-jumped-10-percent/article_fb9b1068-8654-54ac-88ed-b9c884c4320a.html,0,NaN
0,Marshall University,st_change_tuition_(>), increase tuition ,https://www.marshall.edu/tuition/,0,NaN
0,Marshall University,st_change_tuition_(>), increase tuition ,https://www.marshallschool.org/admissions/affordingmarshall,0,NaN
0,Marshall University,st_change_tuition_(>), raise tuition ,https://www.marshall.edu/ucomm/2020/06/25/board-of-governors-approves-reduced-2020-21-budget-no-tuition-or-residence-hall-increases-for-coming-academic-year/,0,NaN
0,Marshall University,st_change_tuition_(>), raise tuition ,https://www.wvpublic.org/post/marshall-university-raise-tuition,1,"t us    discussion rules    site map      search                              marshall university to raise tuition   by  clark davis  •  jun 24,  2015     share tweet email                listen  list"
0,Marshall University,st_change_tuition_(>), percent increase in tuition ,https://www.marshall.edu/quick-facts/,0,NaN
0,Marshall University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/marshall-university-3815,0,NaN
0,Marshall University,st_change_tuition_(>), raise cost of attendance ,https://www.raise.me/edu/marshall-university,0,NaN
0,Marshall University,st_change_tuition_(>), raise cost of attendance ,https://www.marshall.edu/sfa/cost-of-attendance/,0,NaN
0,Marshall University,st_change_tuition_(>), raise fees ,https://www.marshall.edu/ucomm/2020/06/25/board-of-governors-approves-reduced-2020-21-budget-no-tuition-or-residence-hall-increases-for-coming-academic-year/,0,NaN
0,Marshall University,st_change_tuition_(>), raise fees ,https://www.wvpublic.org/post/marshall-university-raise-tuition,0,NaN
0,Marshall University,st_change_tuition_(>), add fees ,https://www.marshall.edu/rba/adding-or-dropping-a-course/,0,NaN
0,Marshall University,st_change_tuition_(>), add fees ,https://www.towson.edu/studentlife/housing/campus/rates.html,0,NaN
0,Marshall University,st_change_tuition_(>), increase fees ,https://www.marshall.edu/tuition/,0,NaN
0,Marshall University,st_change_tuition_(>), increase fees ,https://www.livethemarshall.com/,0,NaN
0,Shepherd University,st_change_tuition_(>), increase tuition ,https://www.shepherd.edu/admissions/undergraduate-tuition-and-fees,0,NaN
0,Shepherd University,st_change_tuition_(>), increase tuition ,https://www.collegecalc.org/colleges/west-virginia/shepherd-university/,0,NaN
0,Shepherd University,st_change_tuition_(>), raise tuition ,https://www.shepherd.edu/admissions/undergraduate-tuition-and-fees,0,NaN
0,Shepherd University,st_change_tuition_(>), raise tuition ,https://www.collegecalc.org/colleges/west-virginia/shepherd-university/,0,NaN
0,Shepherd University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/shepherd-university-3822,0,NaN
0,Shepherd University,st_change_tuition_(>), percent increase in tuition ,https://www.cbpp.org/research/state-budget-and-tax/unkept-promises-state-cuts-to-higher-education-threaten-access-and,0,NaN
0,Shepherd University,st_change_tuition_(>), raise cost of attendance ,https://www.shepherd.edu/tuition-and-fees/,0,NaN
0,Shepherd University,st_change_tuition_(>), raise cost of attendance ,https://www.collegefactual.com/colleges/shepherd-university/paying-for-college/,0,NaN
0,Shepherd University,st_change_tuition_(>), raise fees ,https://www.shepherd.edu/admissions/undergraduate-tuition-and-fees,0,NaN
0,Shepherd University,st_change_tuition_(>), raise fees ,https://www.collegesimply.com/colleges/west-virginia/shepherd-university/price/,0,NaN
0,Shepherd University,st_change_tuition_(>), add fees ,https://www.shepherd.edu/registrar/withdrawal-from-the-university/,0,NaN
0,Shepherd University,st_change_tuition_(>), add fees ,http://shepherdwellness.com/rambler-card/deposit/,0,NaN
0,Shepherd University,st_change_tuition_(>), increase fees ,https://www.shepherd.edu/registration-overrides/,0,NaN
0,Shepherd University,st_change_tuition_(>), increase fees ,https://www.cnbc.com/2019/10/24/why-college-tuition-keeps-rising.html,0,NaN
0,West Liberty University,st_change_tuition_(>), increase tuition ,https://westliberty.edu/admissions/costs/metro/,0,NaN
0,West Liberty University,st_change_tuition_(>), increase tuition ,https://www.collegecalc.org/colleges/west-virginia/west-liberty-university/,0,NaN
0,West Liberty University,st_change_tuition_(>), raise tuition ,https://westliberty.edu/admissions/costs/metro/,0,NaN
0,West Liberty University,st_change_tuition_(>), raise tuition ,https://www.raise.me/edu/west-liberty-university,0,NaN
0,West Liberty University,st_change_tuition_(>), percent increase in tuition ,https://westliberty.edu/admissions/costs/metro/,0,NaN
0,West Liberty University,st_change_tuition_(>), percent increase in tuition ,https://www.collegetuitioncompare.com/edu/237932/west-liberty-university/tuition/,0,NaN
0,West Liberty University,st_change_tuition_(>), raise cost of attendance ,https://westliberty.edu/financial-aid/net-price-calculator/,0,NaN
0,West Liberty University,st_change_tuition_(>), raise cost of attendance ,https://www.raise.me/edu/west-liberty-university,0,NaN
0,West Liberty University,st_change_tuition_(>), raise fees ,https://westliberty.edu/business-office/tuition-fees/,0,NaN
0,West Liberty University,st_change_tuition_(>), raise fees ,https://www.raise.me/edu/west-liberty-university,0,NaN
0,West Liberty University,st_change_tuition_(>), add fees ,https://westliberty.edu/college-union/college-union-office/topper-card/,0,NaN
0,West Liberty University,st_change_tuition_(>), add fees ,https://www.parchment.com/u/college/1673-West-Liberty-University/profile,0,NaN
0,West Liberty University,st_change_tuition_(>), increase fees ,https://westliberty.edu/business-office/tuition-fees/,0,NaN
0,West Liberty University,st_change_tuition_(>), increase fees ,https://www.collegefactual.com/colleges/west-liberty-university/paying-for-college/,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), increase tuition ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), increase tuition ,https://tuition.wvu.edu/,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), raise tuition ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), raise tuition ,https://tuition.wvu.edu/,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), percent increase in tuition ,https://wvutoday.wvu.edu/stories/2020/05/01/west-virginia-university-divisional-campuses-plans-to-open-for-fall-holds-line-on-tuition-fees-for-20-21-year,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), percent increase in tuition ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), raise cost of attendance ,https://financialaid.wvu.edu/home/estimate-costs-aid,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), raise cost of attendance ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), raise fees ,https://financialaid.wvu.edu/home/estimate-costs-aid/net-price-calculator,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), raise fees ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), add fees ,https://financialaid.wvu.edu/home/estimate-costs-aid/net-price-calculator,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), add fees ,https://www.parchment.com/u/college/1678-West-Virginia-University-at-Parkersburg/profile,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), increase fees ,https://financialaid.wvu.edu/home/estimate-costs-aid/net-price-calculator,0,NaN
0,West Virginia University at Parkersburg,st_change_tuition_(>), increase fees ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), increase tuition ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), increase tuition ,https://www.wvu.edu/,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), raise tuition ,https://www.wvu.edu/,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), raise tuition ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), percent increase in tuition ,https://wvutoday.wvu.edu/stories/2020/05/01/west-virginia-university-divisional-campuses-plans-to-open-for-fall-holds-line-on-tuition-fees-for-20-21-year,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), percent increase in tuition ,https://www.wvu.edu/,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), raise cost of attendance ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), raise cost of attendance ,https://financialaid.wvu.edu/home/estimate-costs-aid,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), raise fees ,https://financialaid.wvu.edu/home/estimate-costs-aid/net-price-calculator,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), raise fees ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), add fees ,https://financialaid.wvu.edu/home/estimate-costs-aid/net-price-calculator,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), add fees ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), increase fees ,https://financialaid.wvu.edu/home/estimate-costs-aid/net-price-calculator,0,NaN
0,West Virginia University Institute of Technology,st_change_tuition_(>), increase fees ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), increase tuition ,https://www.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), increase tuition ,https://admissions.potomacstatecollege.edu/cost-and-aid/tuition-and-fees,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), raise tuition ,https://www.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), raise tuition ,https://admissions.potomacstatecollege.edu/cost-and-aid/tuition-and-fees,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), percent increase in tuition ,https://www.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), percent increase in tuition ,https://admissions.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), raise cost of attendance ,https://www.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), raise cost of attendance ,https://admissions.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), raise fees ,https://admissions.potomacstatecollege.edu/cost-and-aid/tuition-and-fees,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), raise fees ,https://www.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), add fees ,https://admissions.potomacstatecollege.edu/cost-and-aid/tuition-and-fees,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), add fees ,https://www.potomacstatecollege.edu/,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), increase fees ,https://admissions.potomacstatecollege.edu/cost-and-aid/tuition-and-fees,0,NaN
0,Potomac State College of West Virginia University,st_change_tuition_(>), increase fees ,https://www.potomacstatecollege.edu/,0,NaN
0,West Virginia State University,st_change_tuition_(>), increase tuition ,https://admissions.wvu.edu/cost-and-aid,0,NaN
0,West Virginia State University,st_change_tuition_(>), increase tuition ,https://www.marshall.edu/tuition/,0,NaN
0,West Virginia State University,st_change_tuition_(>), raise tuition ,https://www.wvpublic.org/post/marshall-university-raise-tuition,1,"t us    discussion rules    site map      search                              marshall university to raise tuition   by  clark davis  •  jun 24,  2015     share tweet email                listen  list"
0,West Virginia State University,st_change_tuition_(>), raise tuition ,https://www.raise.me/edu/west-virginia-university,0,NaN
0,West Virginia State University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/wvu-3827,0,NaN
0,West Virginia State University,st_change_tuition_(>), percent increase in tuition ,https://www.petersons.com/college-search/west-virginia-university-000_10001991.aspx,0,NaN
0,West Virginia State University,st_change_tuition_(>), raise cost of attendance ,https://www.raise.me/edu/west-virginia-university,0,NaN
0,West Virginia State University,st_change_tuition_(>), raise cost of attendance ,https://www.wvstateu.edu/getattachment/Admissions/Financial-Aid/Sections/2019-2020-Cost-of-Attendance/WVSU-2019-2020-Financial-Aid-Award-Package-Estimated-Cost-of-Attendance.pdf.aspx?lang=en-US,0,NaN
0,West Virginia State University,st_change_tuition_(>), raise fees ,https://www.raise.me/edu/west-virginia-university,0,NaN
0,West Virginia State University,st_change_tuition_(>), raise fees ,https://wvstateparks.com/,0,NaN
0,West Virginia State University,st_change_tuition_(>), add fees ,https://www.usnews.com/best-colleges/wvu-3827,0,NaN
0,West Virginia State University,st_change_tuition_(>), add fees ,https://www.parchment.com/u/college/1675-West-Virginia-State-University/profile,0,NaN
0,West Virginia State University,st_change_tuition_(>), increase fees ,https://wvstateparks.com/,0,NaN
0,West Virginia State University,st_change_tuition_(>), increase fees ,https://wvbar.org/2020-21/,0,NaN
0,Central Washington University,st_change_tuition_(>), increase tuition ,https://www.cwu.edu/summer/tuition-and-fees,0,NaN
0,Central Washington University,st_change_tuition_(>), increase tuition ,http://www.cwu.edu/csel/tuition-and-fees,0,NaN
0,Central Washington University,st_change_tuition_(>), raise tuition ,https://www.cwu.edu/summer/tuition-and-fees,0,NaN
0,Central Washington University,st_change_tuition_(>), raise tuition ,http://www.cwu.edu/csel/tuition-and-fees,0,NaN
0,Central Washington University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/central-washington-university-3771,0,NaN
0,Central Washington University,st_change_tuition_(>), percent increase in tuition ,https://bigfuture.collegeboard.org/college-university-search/central-washington-university,0,NaN
0,Central Washington University,st_change_tuition_(>), raise cost of attendance ,http://www.cwu.edu/financial-aid/2019-2020-cost-attendance,0,NaN
0,Central Washington University,st_change_tuition_(>), raise cost of attendance ,https://www.cwu.edu/financial-aid/net-price-calculator,0,NaN
0,Central Washington University,st_change_tuition_(>), raise fees ,http://www.cwu.edu/financial-aid/2019-2020-cost-attendance,0,NaN
0,Central Washington University,st_change_tuition_(>), raise fees ,https://www.cwu.edu/health-science/cost,0,NaN
0,Central Washington University,st_change_tuition_(>), add fees ,http://www.cwu.edu/teacher-certification/adding-additional-endorsements,0,NaN
0,Central Washington University,st_change_tuition_(>), add fees ,https://www.cwu.edu/dining/,0,NaN
0,Central Washington University,st_change_tuition_(>), increase fees ,http://www.cwu.edu/financial-aid/2019-2020-cost-attendance,0,NaN
0,Central Washington University,st_change_tuition_(>), increase fees ,https://www.cwu.edu/health-science/cost,0,NaN
0,Eastern Washington University,st_change_tuition_(>), increase tuition ,https://www.spokesman.com/stories/2012/jan/29/educated-decisions/,0,NaN
0,Eastern Washington University,st_change_tuition_(>), increase tuition ,https://www.ewu.edu/,0,NaN
0,Eastern Washington University,st_change_tuition_(>), raise tuition ,https://www.raise.me/edu/eastern-washington-university,0,NaN
0,Eastern Washington University,st_change_tuition_(>), raise tuition ,https://www.ewu.edu/,0,NaN
0,Eastern Washington University,st_change_tuition_(>), percent increase in tuition ,https://www.usnews.com/best-colleges/eastern-washington-3775,0,NaN
0,Eastern Washington University,st_change_tuition_(>), percent increase in tuition ,https://datausa.io/profile/university/eastern-washington-university,0,NaN
0,Eastern Washington University,st_change_tuition_(>), raise cost of attendance ,https://www.ewu.edu/apply/financial-aid-scholarships-office/applying-for-financial-aid/,0,NaN
0,Eastern Washington University,st_change_tuition_(>), raise cost of attendance ,https://www.raise.me/edu/eastern-washington-university,0,NaN
0,Eastern Washington University,st_change_tuition_(>), raise fees ,https://www.raise.me/edu/eastern-washington-university,0,NaN
0,Eastern Washington University,st_change_tuition_(>), raise fees ,https://www.ewu.edu/apply/tuition/,0,NaN
0,Eastern Washington University,st_change_tuition_(>), add fees ,https://inside.ewu.edu/records-and-registration/registration/,0,NaN
0,Eastern Washington University,st_change_tuition_(>), add fees ,https://www.parchment.com/u/college/419-Eastern-Washington-University/profile,0,NaN
0,Eastern Washington University,st_change_tuition_(>), increase fees ,https://www.spokesman.com/stories/2012/jan/29/educated-decisions/,0,NaN
0,Eastern Washington University,st_change_tuition_(>), increase fees ,https://news.wsu.edu/2017/01/24/wsu-heritage-pharmacy-agreement/,0,NaN
0,University of Wyoming,st_change_tuition_(<=), reduce tuition ,http://www.uwyo.edu/sfa/cost-of-attendance/,0,NaN
0,University of Wyoming,st_change_tuition_(<=), reduce tuition ,https://admissions.uni.edu/costs,0,NaN
0,University of Wyoming,st_change_tuition_(<=), freeze tuition ,https://admissions.uni.edu/costs,0,NaN
0,University of Wyoming,st_change_tuition_(<=), freeze tuition ,https://tuition.uni.edu/,0,NaN
0,University of Wyoming,st_change_tuition_(<=), differ tuition ,https://admissions.uni.edu/costs,0,NaN
0,University of Wyoming,st_change_tuition_(<=), differ tuition ,https://tuition.uni.edu/,0,NaN
0,University of Wyoming,st_change_tuition_(<=), decrease tuition ,https://www.uwyo.edu/uw/news/2019/07/uw-trustees-approve-new-financial-aid-for-wyoming-students.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Wyoming_Guide+%28Wyoming_Guide%29,0,NaN
0,University of Wyoming,st_change_tuition_(<=), decrease tuition ,https://trib.com/news/state-and-regional/university-of-wyoming-expects-20-enrollment-drop/article_82dd1e94-9185-564f-adc7-0c159644c31b.html,0,NaN
0,University of Wyoming,st_change_tuition_(<=), lower tuition ,http://www.uwyo.edu/admissions/scholarships/non-residents/wue.html,0,NaN
0,University of Wyoming,st_change_tuition_(<=), lower tuition ,https://admissions.uni.edu/costs,0,NaN
0,University of Wyoming,st_change_tuition_(<=), discount tuition ,http://www.uwyo.edu/sfa/cost-of-attendance/,0,NaN
0,University of Wyoming,st_change_tuition_(<=), discount tuition ,https://www.unmc.edu/dentistry/programs/dental/financial.html,0,NaN
0,University of Wyoming,st_change_tuition_(<=), offer tuition discount ,http://www.uwyo.edu/hr/employee-benefits/tuition-waiver/,0,NaN
0,University of Wyoming,st_change_tuition_(<=), offer tuition discount ,https://www.nasfaa.org/State_Regional_Tuition_Exchanges,0,NaN
0,Bluefield State College,st_change_tuition_(<=), reduce tuition ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,st_change_tuition_(<=), reduce tuition ,https://www.bdtonline.com/news/bluefield-state-college-announces-free-tuition-program-for-qualified-students/article_e4c18cbe-91dc-11e9-9d23-dbc3ff8e9c44.html,0,NaN
0,Bluefield State College,st_change_tuition_(<=), freeze tuition ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,st_change_tuition_(<=), freeze tuition ,https://www.bdtonline.com/news/bluefield-state-college-announces-free-tuition-program-for-qualified-students/article_e4c18cbe-91dc-11e9-9d23-dbc3ff8e9c44.html,0,NaN
0,Bluefield State College,st_change_tuition_(<=), differ tuition ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
0,Bluefield State College,st_change_tuition_(<=), differ tuition ,https://www.bdtonline.com/news/bluefield-state-college-announces-free-tuition-program-for-qualified-students/article_e4c18cbe-91dc-11e9-9d23-dbc3ff8e9c44.html,0,NaN
0,Bluefield State College,st_change_tuition_(<=), decrease tuition ,https://bluefieldstate.edu/tuition/scholarships,0,NaN
